year;competition_name;competitor;Apollon's Wheels;Max Deadlift;Hummer Push;Timber Carry;Medicine Ball Toss;Hammer Lift;Dumbbell Press;Weight Throw;Super Yoke;Manhood Stones;Austrian Oak;Bale Tote;Cyr Dumbbell;Bag Over Bar;Stone to Shoulder;HÃºsafell Stone;Wheel of Pain;Trial by Stone;Max Squat;Max Log Lift;Steintossen;Car Walk;Farmer's Walk;Atlas Stones;Truck Pull;Natural Stones;Frame Carry;Stone Over Bar;Log Lift;Deadlift;Arm Over Arm Pull;Keg Toss;Squat Lift;Viking Press;Power Stairs;Medley;Axle Press;Tank Pull;Sack Carry;Loading Race;Tire Flip;Hercules Hold;Rock Press;Conan's Wheel;Crucifix Hold;Wheelbarrow Carry;Block Carry;Max Axle Press;Shield Carry;Overhead Medley;Front Hold;Bus Pull;Flip & Drag;Nicol Stones;Deadlift Ladder;Carry & Drag;Deadlift Hold;Fingal's Fingers;Carry Medley;Log Medley;Africa Stone;Sled Pull;Keg Carry;Hip Lift;Carry & Flip;Cross Carry;Pole Push;Safe Lift;Dumbbell Medley;Cyr Dumbbell Ladder;Inver Stones;Rogue-a-Coaster;The Duel;Leg Press;Flag Hoist;McGlashen Stones;Car Flip;Tug of War;Plane Pull;Vertical Lift;Train Pull;Fridge Carry;Ding Carry;Circus Barbell;Kettlebell Toss;Overhead Press;Giant's Medley;Log Ladder;Titan's Turntable;Flintstone Barbell;Max Dumbbell;Basque Circle;Car Pull;Giant Farmer's Walk;Wrestling;Block Press;Norse Hammers;Load & Drag;Bullion Toss;Last Man Standing;Elephant Carry;Load & Carry;Circle of Strength;Loading Medley;Pickaxe Hold;Stone Off;Train Push;Wrecking Ball Hold;Deadlift Machine;Kettlebell Throw;Chain Railway Carriage;Axle Death-Lift
2020;Arnold Strongman Classic;A. Klyushev;;;;;;;3.0;;11.0;;;;;;;;;;;;;;;4.0;;;;;;12.5;7.0;;;11.5;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Ilin;;;;;;;6.5;;7.0;;;;;;;;;;;;;;;5.0;;;;;;6.5;11.0;;;9.0;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;V. Kalinichenko;;;;;;;6.5;;4.0;;;;;;;;;;;;;;;2.0;;;;;;10.0;4.0;;;6.0;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Dymek;;;;;;;0.0;;8.0;;;;;;;;;;;;;;;1.0;;;;;;5.0;6.0;;;11.5;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Frampton;;;;;;;0.0;;9.0;;;;;;;;;;;;;;;3.0;;;;;;8.5;3.0;;;6.0;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Romanchuk;;;;;;;0.0;;6.0;;;;;;;;;;;;;;;0.0;;;;;;4.0;9.0;;;3.0;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;W. Brant;;;;;;;0.0;;5.0;;;;;;;;;;;;;;;0.0;;;;;;6.5;0.0;;;8.0;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. Dubrovskiy;;;;;;;0.0;;1.0;;;;;;;;;;;;;;;0.0;;;;;;0.0;12.0;;;2.0;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. PetrÃ­k;;;;;;;0.0;;2.0;;;;;;;;;;;;;;;0.0;;;;;;0.0;8.0;;;1.0;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;O. Berzuk;;;;;;;0.0;;3.0;;;;;;;;;;;;;;;0.0;;;;;;3.0;0.0;;;4.0;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Wildauer;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;5.0;10.0;;;;;;;;;;10.0;10.0;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;V. Blekaitis;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;10.0;8.0;;;;;;;;;;7.0;4.0;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Heinla;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;9.0;9.0;;;;;;;;;;8.0;7.0;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. KazeÄ¼Å†iks;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;;7.0;7.0;;;;;;;;;;2.5;9.0;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Lotta;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;5.0;0.0;;;;;;;;;;9.0;6.0;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. JÃ¤rvi;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;8.0;3.5;;;;;;;;;;6.0;8.0;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Frampton;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;5.0;6.0;;;;;;;;;;0.0;1.0;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;E. Aune;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;3.0;3.5;;;;;;;;;;4.0;2.0;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Leitis;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;2.0;0.0;;;;;;;;;;5.0;5.0;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. KirselÃ¤;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;0.0;5.0;;;;;;;;;;2.5;3.0;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Radzikowski;;;;;;;;;9.0;;;;;;;;;;;;;;;10.0;;;;;9.5;9.0;9.0;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Jenkins;;;;;;;;;10.0;;;;;;;;;;;;;;;8.0;;;;;9.5;4.0;2.0;;;;;;;;;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Baron;;;;;;;;;7.0;;;;;;;;;;;;;;;5.0;;;;;6.0;10.0;5.0;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;H. BjÃ¶rnsson;;;;;;;;;6.0;;;;;;;;;;;;;;;9.0;;;;;6.0;6.0;4.0;;;;;;;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Hollands;;;;;;;;;8.0;;;;;;;;;;;;;;;6.0;;;;;6.0;3.0;6.0;;;;;;;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Kowal;;;;;;;;;4.0;;;;;;;;;;;;;;;3.0;;;;;8.0;6.0;10.0;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;Ã�. Nagy;;;;;;;;;3.0;;;;;;;;;;;;;;;1.0;;;;;2.5;6.0;8.0;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Forsmark;;;;;;;;;5.0;;;;;;;;;;;;;;;2.0;;;;;0.0;8.0;3.0;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;G. Gardner;;;;;;;;;2.0;;;;;;;;;;;;;;;7.0;;;;;2.5;0.0;7.0;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. Curletto;;;;;;;;;1.0;;;;;;;;;;;;;;;4.0;;;;;4.0;2.0;1.0;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Romanchuk;;;;;;;5.5;;;;;;;;;;;;;;;;;;;;8.0;8.0;;;;;9.0;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Felix;;;;;;;5.5;;;;;;;;;;;;;;;;;;;;9.0;9.0;;;;;7.0;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Thigpen;;;;;;;2.5;;;;;;;;;;;;;;;;;;;;7.0;7.0;;;;;8.0;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;P. PÃ®rjol;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;1.0;3.5;;;;;0.0;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. JÃ¤rvi;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;6.0;2.0;;;;;0.0;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. Lysenko;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;3.0;3.5;;;;;0.0;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. Moonen;;;;;;;2.5;;;;;;;;;;;;;;;;;;;;2.0;5.0;;;;;6.0;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;O. Berzuk;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;5.0;0.0;;;;;0.0;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;G. van Staden;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;4.0;6.0;;;;;0.0;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;L. Shahlaei;;;;;;;;;10.0;;;;;;;;;;;;;;;;10.0;;;;;;6.0;;;10.0;;;;;;;;;;;;9.0;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Ã…rsjÃ¶;;;;;;;;;9.0;;;;;;;;;;;;;;;;8.0;;;;;;10.0;;;8.5;;;;;;;;;;;;10.0;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;L. NÃ¤mi;;;;;;;;;5.0;;;;;;;;;;;;;;;;7.0;;;;;;8.0;;;3.0;;;;;;;;;;;;5.0;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;W. Brant;;;;;;;;;3.0;;;;;;;;;;;;;;;;4.0;;;;;;4.0;;;5.0;;;;;;;;;;;;7.0;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;P. PÃ®rjol;;;;;;;;;7.0;;;;;;;;;;;;;;;;5.0;;;;;;3.0;;;3.0;;;;;;;;;;;;8.0;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Lotta;;;;;;;;;4.0;;;;;;;;;;;;;;;;9.0;;;;;;7.0;;;7.0;;;;;;;;;;;;2.0;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. MourujÃ¤rvi;;;;;;;;;1.0;;;;;;;;;;;;;;;;1.0;;;;;;9.0;;;3.0;;;;;;;;;;;;6.0;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. KazeÄ¼Å†iks;;;;;;;;;6.0;;;;;;;;;;;;;;;;6.0;;;;;;1.0;;;8.5;;;;;;;;;;;;4.0;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. Palmer;;;;;;;;;8.0;;;;;;;;;;;;;;;;2.0;;;;;;2.0;;;0.0;;;;;;;;;;;;3.0;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. JÃ¤rvi;;;;;;;;;2.0;;;;;;;;;;;;;;;;3.0;;;;;;5.0;;;6.0;;;;;;;;;;;;1.0;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Jenkins;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;8.5;;;;10.0;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;10.0;9.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;N. Best;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;10.0;;;;6.0;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;7.0;9.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Burke;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;0.0;;;;7.5;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;9.0;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;E. Hall;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;8.5;;;;9.0;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;2.0;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;F. Scheun;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;7.0;;;;7.5;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;8.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;G. van Staden;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;5.0;;;;4.5;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;6.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;E. le Roux;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;6.0;;;;4.5;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;5.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Hogg;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;4.0;;;;1.5;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;4.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Vrljic;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;0.0;;;;3.0;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;3.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Steffens;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;;1.5;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Radzikowski;;7.5;;;;;;;9.0;;;;;;;;;;;;;;;3.0;;;;;10.0;;;;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Baron;;10.0;;;;;;;10.0;;;;;;;;;;;;;;;5.0;;;;;6.0;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Kurek;;3.0;;;;;;;6.0;;;;;;;;;;;;;;;9.0;;;;;8.0;;;;;;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;L. Jean;;7.5;;;;;;;8.0;;;;;;;;;;;;;;;10.0;;;;;8.0;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Koklyaev;;7.5;;;;;;;5.0;;;;;;;;;;;;;;;8.0;;;;;8.0;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Pritchett;;7.5;;;;;;;4.0;;;;;;;;;;;;;;;6.0;;;;;4.5;;;;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. Scherr;;5.0;;;;;;;7.0;;;;;;;;;;;;;;;4.0;;;;;4.5;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Davidsson;;4.0;;;;;;;1.0;;;;;;;;;;;;;;;7.0;;;;;0.0;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Sadler;;0.0;;;;;;;3.0;;;;;;;;;;;;;;;0.0;;;;;3.0;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Felix;;0.0;;;;;;;2.0;;;;;;;;;;;;;;;0.0;;;;;0.0;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Poundstone;;;;;;;;;;;;;;;7.5;;;;;;;;12.0;;;;;;;11.0;;;;;;12.0;;;;12.0;;;;;;;;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;N. Best;;;;;;;;;;;;;;;11.0;;;;;;;;10.0;;;;;;;12.0;;;;;;10.0;;;;11.0;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;F. Scheun;;;;;;;;;;;;;;;11.0;;;;;;;;6.0;;;;;;;9.5;;;;;;7.0;;;;10.0;;;;;;;;;;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;W. Brant;;;;;;;;;;;;;;;11.0;;;;;;;;5.0;;;;;;;8.0;;;;;;11.0;;;;9.0;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. McIntosh;;;;;;;;;;;;;;;7.5;;;;;;;;11.0;;;;;;;9.5;;;;;;4.0;;;;8.0;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;G. van Staden;;;;;;;;;;;;;;;4.5;;;;;;;;9.0;;;;;;;6.0;;;;;;8.0;;;;7.0;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;E. le Roux;;;;;;;;;;;;;;;7.5;;;;;;;;8.0;;;;;;;7.0;;;;;;5.0;;;;6.0;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. O'Brien;;;;;;;;;;;;;;;7.5;;;;;;;;7.0;;;;;;;4.5;;;;;;1.0;;;;5.0;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Wells;;;;;;;;;;;;;;;4.5;;;;;;;;2.0;;;;;;;4.5;;;;;;6.0;;;;3.0;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Steffens;;;;;;;;;;;;;;;3.0;;;;;;;;4.0;;;;;;;0.0;;;;;;9.0;;;;4.0;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Kilpatrick;;;;;;;;;;;;;;;2.0;;;;;;;;1.0;;;;;;;0.0;;;;;;3.0;;;;0.0;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;L. RÃ¸rbakken;;;;;;;;;;;;;;;0.0;;;;;;;;3.0;;;;;;;0.0;;;;;;2.0;;;;0.0;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;V. Lalas;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;;;;;;9.0;;;;9.0;;;;;;;;8.0;;;;;;10.0;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Radzikowski;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;10.0;;;;8.0;;;;;;;;3.0;;;;;;9.0;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;L. NÃ¤mi;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;6.0;;;;7.0;;;;;;;;9.0;;;;;;7.0;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Koklyaev;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;8.0;;;;5.0;;;;;;;;5.0;;;;;;8.0;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
