year;competition_name;competitor;Apollon's Wheels;Max Deadlift;Hummer Push;Timber Carry;Medicine Ball Toss;Hammer Lift;Dumbbell Press;Weight Throw;Super Yoke;Manhood Stones;Austrian Oak;Bale Tote;Cyr Dumbbell;Bag Over Bar;Stone to Shoulder;HÃºsafell Stone;Wheel of Pain;Trial by Stone;Max Squat;Max Log Lift;Steintossen;Car Walk;Farmer's Walk;Atlas Stones;Truck Pull;Natural Stones;Frame Carry;Stone Over Bar;Log Lift;Deadlift;Arm Over Arm Pull;Keg Toss;Squat Lift;Viking Press;Power Stairs;Medley;Axle Press;Tank Pull;Sack Carry;Loading Race;Tire Flip;Hercules Hold;Rock Press;Conan's Wheel;Crucifix Hold;Wheelbarrow Carry;Block Carry;Max Axle Press;Shield Carry;Overhead Medley;Front Hold;Bus Pull;Flip & Drag;Nicol Stones;Deadlift Ladder;Carry & Drag;Deadlift Hold;Fingal's Fingers;Carry Medley;Log Medley;Africa Stone;Sled Pull;Keg Carry;Hip Lift;Carry & Flip;Cross Carry;Pole Push;Safe Lift;Dumbbell Medley;Cyr Dumbbell Ladder;Inver Stones;Rogue-a-Coaster;The Duel;Leg Press;Flag Hoist;McGlashen Stones;Car Flip;Tug of War;Plane Pull;Vertical Lift;Train Pull;Fridge Carry;Ding Carry;Circus Barbell;Kettlebell Toss;Overhead Press;Giant's Medley;Log Ladder;Titan's Turntable;Flintstone Barbell;Max Dumbbell;Basque Circle;Car Pull;Giant Farmer's Walk;Wrestling;Block Press;Norse Hammers;Load & Drag;Bullion Toss;Last Man Standing;Elephant Carry;Load & Carry;Circle of Strength;Loading Medley;Pickaxe Hold;Stone Off;Train Push;Wrecking Ball Hold;Deadlift Machine;Kettlebell Throw;Chain Railway Carriage;Axle Death-Lift
2020;Arnold Strongman Classic;R. Kearney;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Skosyrskii;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Poundstone;;;;;;;;;;;;;;;;;;;;;;;;s;;;s;;reps;reps;;;;;;;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Ortmayer;;;;;;;;;;;;;;;;;;;;;;;;reps;;;s;;reps;reps;;;;;;;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;B. Shaw;;;;;;;;;;;;;;;;;;;;;;;;reps;;;s;;reps;reps;;;;;;;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;L. Jean;;;;;;;;;;;;;;;;;;;;;;;;reps;;;m;;reps;reps;;;;;;;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Ã…rsjÃ¶;;;;;;;;;;;;;;;;;;;;;;;;reps;;;m;;reps;reps;;;;;;;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Koklyaev;;;;;;;;;;;;;;;;;;;;;;;;reps;;;m;;reps;reps;;;;;;;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;reps;;;s;;reps;reps;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Hollands;;;;;;;;;;;;;;;;;;;;;;;;reps;;;m;;reps;reps;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Wenta;;;;;;;;;;;;;;;;;;;;;;;;reps;;;m;;;;;;;;;;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;B. Haraldsson;;;;;;;;;;;;;;;;;;;;;;;;reps;;;m;;;;;;;;;;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Marku;;;;;;;;;;;;;;;;;;;;;;;;reps;;;m;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;G. Benderoth;;;;;;;;;;;;;;;;;;;;;;;;reps;;;m;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Dymek;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;reps;;;;reps;s;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;reps;;;;reps;s;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. PÃ©tursson;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;reps;;;;reps;s;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Nee;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;reps;;;;reps;s;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Sadler;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;reps;;;;reps;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;L. Shahlaei;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;reps;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Å�ukawski;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Ilin;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Antoniok;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Mitt;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Gulbis;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Frampton;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;reps;;;;;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Ortmayer;;;;;;;;;s;;;;;;;;;;;kg;;;;s;;;;;;reps;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Skog;;;;;;;;;s;;;;;;;;;;;kg;;;;s;;;;;;reps;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Koklyaev;;;;;;;;;s;;;;;;;;;;;kg;;;;reps;;;;;;reps;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. PÃ©tursson;;;;;;;;;s;;;;;;;;;;;kg;;;;reps;;;;;;reps;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Nee;;;;;;;;;s;;;;;;;;;;;kg;;;;reps;;;;;;reps;;;;;;m;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Marku;;;;;;;;;s;;;;;;;;;;;kg;;;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Ã…rsjÃ¶;;;;;;;;;s;;;;;;;;;;;kg;;;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Toczek;;;;;;;;;s;;;;;;;;;;;kg;;;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;O. Hansen;;;;;;;;;m;;;;;;;;;;;kg;;;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;B. Solvang;;;;;;;;;m;;;;;;;;;;;kg;;;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Dymek;;;;;;;;;s;;;;;;;;;;;kg;;;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;O. Ã˜xnevad;;;;;;;;;m;;;;;;;;;;;kg;;;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;V. Lalas;;;;;;;;;;;;;;;;;;;;;;;s;s;s;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;s;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. SzczepaÅ„ski;;;;;;;;;;;;;;;;;;;;;;;s;s;s;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. KuÅ‚aga;;;;;;;;;;;;;;;;;;;;;;;s;s;s;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Toczek;;;;;;;;;;;;;;;;;;;;;;;m;s;s;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Sadler;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. KazeÄ¼Å†iks;;;;;;;;;;;;;;;;;;;;;;;m;reps;s;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. Klyushev;;;;;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. PÃ©tursson;;;;;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Kurek;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. Haugen;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. Moonen;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Nee;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;B. Shaw;;;;;;;;;;;;;;;;;;;;kg;;;s;s;;;;;;reps;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Koklyaev;;;;;;;;;;;;;;;;;;;;kg;;;s;s;;;;;;reps;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Hollands;;;;;;;;;;;;;;;;;;;;kg;;;s;s;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. PÃ©tursson;;;;;;;;;;;;;;;;;;;;kg;;;s;s;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Felix;;;;;;;;;;;;;;;;;;;;kg;;;s;s;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;E. Smit;;;;;;;;;;;;;;;;;;;;kg;;;s;s;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;F. Scheun;;;;;;;;;;;;;;;;;;;;kg;;;m;s;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Ilin;;;;;;;;;;;;;;;;;;;;kg;;;m;s;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Skog;;;;;;;;;;;;;;;;;;;;kg;;;m;s;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;G. van Staden;;;;;;;;;;;;;;;;;;;;kg;;;m;reps;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. Sweeney;;;;;;;;;;;;;;;;;;;;kg;;;m;reps;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;V. Mseswa;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;Å½. Savickas;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;B. Shaw;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. PÃ©tursson;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;L. Shahlaei;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;P. PÃ®rjol;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;s;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Ilin;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;E. Katona;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Todorchev;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Skog;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;s;;;;;;;;;;;;kg;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;D. Poundstone;;;;;;;reps;;s;;;;;;;;;;;;;;;s;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;L. Shahlaei;;;;;;;reps;;s;;;;;;;;;;;;;;;s;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Ã…rsjÃ¶;;;;;;;reps;;s;;;;;;;;;;;;;;;s;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. Klyushev;;;;;;;reps;;s;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;K. Ilin;;;;;;;reps;;s;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;V. Kalinichenko;;;;;;;reps;;s;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. Dymek;;;;;;;reps;;s;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Frampton;;;;;;;reps;;s;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;S. Romanchuk;;;;;;;;;s;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;W. Brant;;;;;;;;;s;;;;;;;;;;;;;;;reps;;;;;;reps;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. Dubrovskiy;;;;;;;;;m;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. PetrÃ­k;;;;;;;;;s;;;;;;;;;;;;;;;reps;;;;;;reps;m;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;O. Berzuk;;;;;;;;;s;;;;;;;;;;;;;;;reps;;;;;;reps;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;M. Wildauer;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;V. Blekaitis;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;R. Heinla;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;A. KazeÄ¼Å†iks;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;T. Lotta;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Arnold Strongman Classic;J. JÃ¤rvi;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;reps;reps;;;;;;;;;;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
